player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,zr
26,2023,18,101,6,0,1,9,5,4,0,63,46,0,0,0,0,0,0,0,0,5,4,0,3,2,2,2,0,0,0,0,0,0,0,0,0.0125
26,2024,18,101,6,0,1,8,8,0,0,58,45,0,0,1,0,0,0,0,2,8,7,0,3,3,1,1,1,1,0,0,0,0,0,0,0.3273
26,2025,11,100,1,0,1,0,0,0,0,25,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2873
26,2026,2,100,1,0,1,2,1,1,0,10,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0290
26,2027,24,100,1,0,1,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1537
27,2020,2,100,1,0,1,6,2,3,0,70,12,12,1,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5150
27,2021,2,100,1,0,1,24,18,6,0,167,25,25,0,3,0,0,0,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3567
27,2022,2,100,1,0,1,34,18,16,0,177,26,26,0,2,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9029
27,2023,2,100,1,0,1,27,17,10,0,188,25,25,0,1,0,0,0,0,2,18,17,0,14,14,2,2,0,0,0,0,0,0,0,0,0.4417
27,2024,2,100,1,0,1,24,18,4,0,184,25,25,2,2,0,0,0,0,2,21,19,2,8,7,7,4,3,3,0,0,0,0,0,0,-1.4365
27,2025,2,100,1,0,1,20,14,5,0,169,25,25,1,2,0,0,0,0,2,13,13,1,6,6,4,1,2,2,0,0,0,0,0,0,-1.1760
27,2026,2,100,1,0,1,25,19,4,0,165,25,25,2,0,0,0,0,0,1,18,19,1,9,9,3,2,5,4,0,0,0,0,0,0,-1.1596
27,2027,2,100,1,0,1,20,13,6,0,181,25,25,1,0,0,0,0,0,1,14,14,1,8,7,3,3,2,2,0,0,0,0,0,0,-1.0523
27,2028,2,100,1,0,1,4,3,1,0,12,2,2,0,0,0,0,0,0,1,3,3,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.0433
28,2021,10,100,1,0,5,102,78,19,0,370,42,42,5,4,0,0,0,0,2,90,97,5,0,0,0,0,0,0,0,0,0,0,0,0,-3.6193
28,2022,10,100,1,0,4,525,341,178,0,892,100,100,6,83,0,0,0,0,2,308,299,6,0,0,0,0,0,0,0,0,0,0,0,0,2.1115
28,2026,25,100,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019
28,2026,25,100,1,0,3,1,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0129
28,2026,25,100,1,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0000
28,2026,25,100,1,0,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0201
29,2021,1,100,1,0,5,299,218,71,0,906,100,100,10,21,0,0,0,0,2,250,253,10,0,0,0,0,0,0,0,0,0,0,0,0,0.9853
29,2022,1,100,1,0,5,250,203,41,0,879,99,99,6,13,0,0,0,0,1,230,229,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0272
29,2023,1,100,1,0,5,215,159,49,0,897,100,100,7,21,0,0,0,0,2,178,176,7,163,152,18,12,14,3,18,3,10,0,12,0,-1.3332
29,2024,1,100,1,0,5,216,169,41,0,885,100,100,6,14,0,0,0,0,2,185,186,6,170,163,17,13,16,2,12,1,5,0,10,0,-0.0530
29,2025,1,100,1,0,5,215,161,45,0,894,100,100,9,13,0,0,0,0,1,183,184,8,167,157,19,13,26,8,10,2,4,0,17,0,-0.9229
29,2026,1,100,1,0,5,213,152,49,0,887,100,100,12,15,0,0,0,0,2,175,175,12,148,137,17,15,18,4,19,2,11,0,19,0,-1.7435
29,2027,1,100,1,0,5,250,185,54,0,893,100,100,11,28,0,0,0,0,1,211,211,11,170,158,27,22,24,6,12,0,8,0,15,0,-0.4957
29,2028,1,100,1,0,5,18,16,2,0,64,7,7,0,1,0,0,0,0,0,16,16,0,14,14,3,2,1,0,2,1,0,0,0,0,0.2347
30,2020,3,100,1,0,2,77,2,74,26,61,7,7,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3146
30,2021,3,100,1,0,2,86,0,85,35,88,10,10,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8784
30,2022,3,100,1,0,2,81,1,80,40,78,9,9,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1278
30,2022,3,100,1,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069
30,2023,3,100,1,0,2,89,7,82,40,93,11,10,0,1,0,0,6,5,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9696
30,2023,3,100,1,0,3,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
30,2024,3,100,1,0,2,63,4,59,48,84,10,10,0,0,0,0,7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6179
31,2020,1,100,1,0,3,955,62,890,0,874,100,100,3,73,0,0,0,0,0,186,184,3,0,0,0,0,0,0,0,0,0,0,0,0,-1.7975
32,2021,18,101,6,0,1,43,28,13,0,171,25,25,2,1,0,0,0,0,1,27,26,2,0,0,0,0,0,0,0,0,0,0,0,0,-1.6761
33,2020,10,100,1,0,1,17,10,6,0,149,24,24,1,0,0,0,0,0,0,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4351
33,2021,9,100,1,0,1,7,5,2,0,39,19,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846
33,2022,9,100,1,0,1,7,2,5,0,47,21,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2686
34,2020,10,100,1,0,1,24,13,9,0,151,24,24,2,0,0,0,0,0,0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.8792
34,2021,10,100,1,0,1,20,8,11,0,110,25,16,1,0,0,0,0,0,2,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7458
34,2022,18,101,6,0,1,13,10,3,0,60,27,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0508
34,2023,16,101,6,0,1,18,16,2,0,151,25,25,0,1,0,0,0,0,2,16,15,0,7,6,4,4,1,1,0,0,0,0,0,0,0.1175
34,2024,16,101,6,0,1,32,24,6,0,148,25,25,2,2,0,0,0,0,1,24,23,1,7,6,7,5,3,3,0,0,0,0,0,0,-0.2191
34,2025,1,100,1,0,1,6,6,0,0,42,28,0,0,1,0,0,0,0,2,6,6,0,1,1,2,2,1,1,0,0,0,0,0,0,0.0679
34,2026,1,100,1,0,1,7,5,2,0,64,38,0,0,0,0,0,0,0,2,5,5,0,3,3,2,2,0,0,0,0,0,0,0,0,-0.2012
34,2027,25,100,1,0,1,11,10,1,0,56,38,0,0,0,0,0,0,0,2,8,8,0,4,4,0,0,2,2,0,0,0,0,0,0,-0.0484
34,2028,9,100,1,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456
35,2020,10,100,1,0,1,5,1,4,0,29,17,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039
35,2021,18,101,6,0,1,35,18,15,0,160,25,25,2,0,0,0,0,0,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1077
35,2022,18,101,6,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173
35,2023,16,101,6,0,1,22,19,3,0,141,24,24,0,2,0,0,0,0,0,17,18,0,11,8,1,1,1,1,0,0,0,0,0,0,-0.9387
35,2024,16,101,6,0,1,11,10,1,0,69,42,0,0,0,0,0,0,0,2,10,10,0,7,5,3,1,0,0,0,0,0,0,0,0,-0.8453
36,2020,2,100,1,0,1,39,22,16,0,149,24,24,1,0,0,0,0,0,1,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3068
36,2021,2,100,1,0,1,21,12,8,0,92,18,16,1,0,0,0,0,0,2,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6906
36,2023,18,101,6,0,1,2,2,0,0,22,10,0,0,1,0,0,0,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.0006
37,2023,19,101,6,0,2,702,39,659,385,811,91,91,4,11,0,6,100,17,2,12,12,2,12,12,8,8,6,4,0,0,0,0,0,0,-3.1420
37,2026,18,101,6,0,7,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,1,0,0,-0.9567
38,2024,17,101,6,0,1,4,4,0,0,57,33,0,0,0,0,0,0,0,1,4,4,0,2,1,1,1,1,1,0,0,0,0,0,0,-0.2206
38,2025,17,101,6,0,1,6,5,1,0,31,24,0,0,1,0,0,0,0,1,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0500
39,2020,3,100,1,0,5,257,205,41,0,908,100,100,11,10,0,0,0,0,0,231,232,10,0,0,0,0,0,0,0,0,0,0,0,0,-1.1560
39,2021,3,100,1,0,5,288,228,43,0,910,100,100,17,16,0,0,0,0,0,255,261,17,0,0,0,0,0,0,0,0,0,0,0,0,-4.2828
39,2022,3,100,1,0,5,56,40,15,0,218,25,25,1,5,0,0,0,0,0,47,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0174
39,2022,10,100,1,0,5,151,112,37,0,449,50,50,2,13,0,0,0,0,1,133,128,2,0,0,0,0,0,0,0,0,0,0,0,0,3.2218
39,2023,17,101,6,0,5,240,184,47,0,893,100,100,9,22,0,0,0,0,2,201,201,8,184,175,15,10,6,2,12,1,5,0,8,0,0.7875
39,2024,17,101,6,0,5,215,160,45,0,881,100,100,10,23,0,0,0,0,2,176,180,8,156,147,21,14,13,1,10,2,6,0,7,0,-1.5767
40,2021,17,101,6,0,1,31,24,6,0,144,25,25,1,2,0,0,0,0,1,24,24,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4839
40,2022,17,101,6,0,1,23,10,11,0,148,25,25,2,0,0,0,0,0,1,13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,-3.1791
41,2021,17,101,6,0,1,27,17,9,0,150,25,25,1,2,0,0,0,0,0,19,16,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152
41,2022,17,101,6,0,1,32,17,14,0,157,25,25,1,0,0,0,0,0,0,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.3132
42,2020,9,100,1,0,1,2,2,0,0,22,16,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5288
42,2021,9,100,1,0,1,4,2,2,0,39,26,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889
42,2022,9,100,1,0,1,30,14,15,0,159,24,24,1,2,0,0,0,0,1,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8225
42,2023,9,100,1,0,1,23,17,6,0,134,34,18,0,1,0,0,0,0,0,17,15,0,8,8,4,4,2,2,0,0,0,0,0,0,0.9556
42,2024,9,100,1,0,1,8,5,2,0,59,51,0,1,2,0,0,0,0,0,5,5,1,3,2,1,0,1,1,1,0,0,0,0,0,-1.0235
43,2020,9,100,1,0,1,9,5,3,0,50,22,0,1,0,0,0,0,0,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0400
43,2021,9,100,1,0,1,27,19,7,0,142,24,24,1,1,0,0,0,0,0,21,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2169
43,2022,9,100,1,0,1,7,4,3,0,45,32,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2301
43,2023,9,100,1,0,1,6,4,1,0,61,57,0,1,0,0,0,0,0,1,4,4,1,3,2,1,1,0,0,0,0,0,0,0,0,-0.4438
43,2024,9,100,1,0,1,11,5,3,0,59,54,0,3,0,0,0,0,0,2,7,7,3,7,5,0,0,0,0,0,0,0,0,0,0,-1.4913
43,2025,24,100,1,0,1,10,9,1,0,50,41,0,0,0,0,0,0,0,0,9,8,0,3,3,0,0,2,2,0,0,0,0,0,0,0.3576
43,2026,24,100,1,0,1,8,4,3,0,50,45,0,1,0,0,0,0,0,1,4,4,0,2,2,1,1,0,0,0,0,0,0,0,0,-0.1941
43,2027,24,100,1,0,1,2,2,0,0,70,58,0,0,0,0,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.4206
43,2028,24,100,1,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596
44,2020,10,100,1,0,2,3,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044
44,2021,16,101,6,0,2,603,27,571,283,822,90,90,5,3,0,2,60,11,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1190
44,2023,16,101,6,0,2,123,13,110,67,149,16,16,0,0,0,2,10,5,0,5,5,0,2,2,2,2,2,2,0,0,0,0,0,0,0.6945
44,2024,16,101,6,0,2,582,37,537,507,788,88,88,8,2,0,9,79,17,0,11,11,2,18,16,4,4,5,3,0,0,0,0,0,0,-1.7120
44,2024,16,101,6,0,5,9,6,2,0,26,3,3,1,1,0,0,0,0,0,7,8,1,8,7,1,0,0,0,0,0,0,0,0,0,-0.7365
44,2026,16,101,6,0,2,17,1,16,24,18,2,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2080
44,2027,16,101,6,0,2,8,0,8,9,11,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420
45,2019,9,100,1,0,1,24,15,8,0,157,24,24,1,1,0,0,0,0,0,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2871
45,2020,9,100,1,0,1,16,10,5,0,140,24,24,1,2,0,0,0,0,2,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4300
45,2020,13,1000,12,0,1,6,4,1,0,49,25,0,1,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1162
45,2021,9,100,1,0,1,30,15,13,0,158,25,25,2,1,0,0,0,0,2,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8385
45,2022,9,100,1,0,1,19,10,9,0,160,25,25,0,2,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8882
45,2023,9,100,1,0,1,16,12,4,0,152,24,24,0,0,0,0,0,0,2,11,11,0,5,5,6,5,1,1,0,0,0,0,0,0,0.1560
45,2024,9,100,1,0,1,10,7,3,0,74,53,0,0,0,0,0,0,0,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,-0.4229
45,2025,9,100,1,0,1,8,6,2,0,61,40,0,0,1,0,0,0,0,0,6,6,0,1,1,1,1,1,1,0,0,0,0,0,0,-0.0791
45,2026,9,100,1,0,1,9,7,2,0,68,45,0,0,0,0,0,0,0,0,8,8,0,6,6,1,1,1,1,0,0,0,0,0,0,-0.1352
45,2027,9,100,1,0,1,22,19,3,0,154,25,25,0,1,0,0,0,0,1,19,19,0,13,11,4,3,1,1,0,0,0,0,0,0,-1.0289
45,2028,9,100,1,0,1,2,1,1,0,13,2,2,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1223
46,2019,9,100,1,0,1,25,14,11,0,177,24,24,0,1,0,0,0,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2668
46,2020,9,100,1,0,1,22,9,13,0,152,24,24,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5201
46,2020,12,1000,12,0,1,10,6,4,0,62,24,0,0,1,0,0,0,0,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9897
46,2021,9,100,1,0,1,11,5,4,0,69,33,0,2,0,0,0,0,0,2,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,-1.1536
46,2022,9,100,1,0,1,6,4,2,0,25,11,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1200
46,2023,1,100,1,0,1,14,11,3,0,55,39,0,0,0,0,0,0,0,2,10,10,0,4,4,3,3,1,1,0,0,0,0,0,0,0.2990
46,2024,1,100,1,0,1,1,1,0,0,16,13,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1206
46,2025,24,100,1,0,1,5,3,2,0,51,36,0,0,0,0,0,0,0,2,3,3,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.1557
46,2026,3,100,1,0,1,8,7,1,0,57,42,0,0,1,0,0,0,0,2,7,7,0,3,3,1,1,0,0,0,0,0,0,0,0,-0.2138
46,2027,1,100,1,0,1,11,9,1,0,55,50,0,1,0,0,0,0,0,1,10,10,1,7,6,2,2,1,1,0,0,0,0,0,0,-0.4394
46,2028,1,100,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175
47,2019,10,100,1,0,2,6,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125
47,2021,16,101,6,0,2,65,5,60,29,93,10,10,0,0,0,2,8,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3246
47,2023,18,101,6,0,2,458,52,404,206,548,61,61,2,8,0,1,77,32,2,15,14,0,10,10,1,0,6,6,0,0,0,0,0,0,4.1863
47,2024,18,101,6,0,5,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320
47,2026,18,101,6,0,2,2,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2458
47,2027,18,101,6,0,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041
48,2019,10,100,1,0,9,231,10,217,0,894,100,100,4,2,0,0,0,0,0,200,206,2,0,0,0,0,0,0,0,0,0,0,0,0,-2.6297
48,2020,10,100,1,0,9,189,5,182,0,910,100,100,2,1,0,0,0,0,2,173,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3287
48,2020,14,1000,12,0,9,116,8,106,0,594,66,66,2,1,0,0,0,0,1,104,105,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.0327
48,2021,3,100,1,0,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
48,2021,3,100,1,0,9,97,1,92,0,444,50,50,4,0,0,0,0,0,1,85,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9885
48,2021,10,100,1,0,9,113,2,107,0,459,50,50,4,0,0,0,0,0,2,99,94,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1771
48,2022,10,100,1,0,9,240,15,221,0,892,100,100,4,2,0,0,0,0,2,206,193,3,0,0,0,0,0,0,0,0,0,0,0,0,2.4013
48,2023,10,100,1,0,5,238,182,42,0,881,100,100,14,20,0,0,0,0,1,210,206,14,180,166,18,11,20,4,16,3,1,0,13,0,-3.2135
48,2024,10,100,1,0,5,179,142,26,0,899,100,100,11,14,0,0,0,0,2,161,157,11,132,121,18,8,27,8,10,3,6,0,13,0,-2.6031
48,2025,10,100,1,0,9,198,10,186,0,896,100,100,2,1,0,0,0,0,2,170,152,0,138,124,44,38,16,10,14,9,16,5,61,0,9.3271
48,2026,10,100,1,0,9,187,4,179,0,893,100,100,4,0,0,0,0,0,0,168,154,0,142,127,32,24,25,14,19,9,14,5,52,0,3.2548
48,2027,10,100,1,0,6,401,264,132,0,904,100,100,5,63,0,0,0,0,0,258,243,5,224,214,27,20,29,8,28,7,21,1,73,0,4.2708
48,2028,10,100,1,0,6,37,26,11,0,66,7,7,0,5,0,0,0,0,0,22,22,0,19,19,7,4,2,0,5,0,1,0,7,0,-0.4358
49,2019,10,100,1,0,4,449,285,152,0,894,100,100,12,86,0,0,0,0,0,277,270,12,0,0,0,0,0,0,0,0,0,0,0,0,-3.0986
49,2020,10,100,1,0,3,6,1,5,0,8,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0068
50,2019,1,100,1,0,1,2,2,0,0,22,17,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360
50,2020,1,100,1,0,1,7,4,3,0,36,29,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489
50,2021,1,100,1,0,1,7,5,2,0,31,22,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612
50,2022,1,100,1,0,1,7,5,2,0,21,15,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830
50,2023,18,101,6,0,1,16,11,5,0,61,42,0,0,0,0,0,0,0,1,12,12,0,9,9,1,1,0,0,0,0,0,0,0,0,0.1494
50,2025,10,100,1,0,1,6,3,1,0,33,28,0,2,0,0,0,0,0,0,6,6,2,5,3,0,0,1,1,0,0,0,0,0,0,-0.8722
50,2026,10,100,1,0,1,1,1,0,0,18,18,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.0887
50,2027,10,100,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107
51,2019,1,100,1,0,8,31,1,30,0,132,17,16,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6412
51,2020,1,100,1,0,7,61,0,61,0,261,32,31,0,0,0,0,0,0,0,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0574
51,2020,1,100,1,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000
51,2021,1,100,1,0,7,2,0,2,0,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013
51,2022,16,101,6,0,7,228,6,220,0,909,100,100,2,1,0,0,0,0,1,205,208,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1940
51,2023,16,101,6,0,8,324,8,311,0,900,100,100,5,2,0,0,0,0,2,315,319,4,218,210,91,62,32,15,26,21,16,3,63,0,4.9697
52,2019,2,100,1,0,1,11,9,2,0,38,15,0,0,1,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7110
52,2021,18,101,6,0,1,27,16,11,0,163,25,25,0,1,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6437
52,2022,18,101,6,0,1,9,7,0,0,30,13,0,2,0,0,0,0,0,1,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,-1.0039
52,2023,18,101,6,0,1,12,10,2,0,74,24,6,0,0,0,0,0,0,2,10,10,0,7,6,2,2,1,1,0,0,0,0,0,0,-0.0414
52,2025,10,100,1,0,1,2,1,1,0,31,27,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.0996
52,2026,10,100,1,0,1,2,1,1,0,12,9,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.0335
52,2026,3,100,1,0,1,3,2,0,0,17,16,0,1,0,0,0,0,0,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.4512
52,2027,24,100,1,0,1,7,6,1,0,49,34,0,0,0,0,0,0,0,2,7,7,0,5,5,1,1,0,0,0,0,0,0,0,0,-0.1143
53,2021,11,100,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075
53,2023,16,101,6,0,1,1,1,0,0,3,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067
53,2027,25,100,1,0,1,2,1,1,0,8,14,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.0014
54,2019,2,100,1,0,3,608,36,566,0,544,62,61,6,58,0,0,0,0,2,114,109,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1365
54,2020,2,100,1,0,3,736,65,667,0,692,78,78,4,49,0,0,0,0,1,163,160,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.5615
54,2020,14,1000,12,0,3,627,48,571,0,594,66,66,8,59,0,0,0,0,1,122,121,7,0,0,0,0,0,0,0,0,0,0,0,0,-1.3366
55,2019,2,100,1,0,2,303,9,294,167,359,39,39,0,5,0,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4659
55,2020,2,100,1,0,2,484,17,464,332,567,63,63,3,2,0,3,19,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4322
55,2022,16,101,6,0,2,29,2,27,7,27,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2103
55,2023,17,101,6,0,2,55,8,47,25,61,7,7,0,1,0,0,10,4,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4568
55,2025,9,100,1,0,2,57,2,55,26,58,13,5,0,0,0,0,4,0,1,2,3,0,1,1,0,0,2,1,0,0,0,0,0,0,-0.3744
55,2025,9,100,1,0,3,14,1,12,0,16,8,0,1,1,0,0,0,0,0,3,3,1,2,2,1,0,1,0,0,0,0,0,0,0,-0.5946
55,2026,3,100,1,0,2,23,2,21,19,31,4,3,0,0,0,0,1,0,0,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0.1434
55,2026,3,100,1,0,3,4,1,3,0,4,3,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0219
56,2019,3,100,1,0,1,4,1,3,0,18,19,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326
56,2020,3,100,1,0,1,5,1,3,0,20,16,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017
56,2020,12,1000,12,0,1,6,5,1,0,49,29,0,0,2,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8824
56,2021,3,100,1,0,1,13,7,6,0,47,33,0,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4056
56,2022,3,100,1,0,1,9,5,3,0,48,35,0,1,0,0,0,0,0,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7394
