message_id,subject,player_id_0,player_id_1,player_id_2,player_id_3,player_id_4,team_id_0,team_id_1,team_id_2,team_id_3,team_id_4,league_id_0,league_id_1,importance,message_type,hype,sender_type,sender_id,recipient_id,trade_id,date,deleted,notify,ongoing_story_id,text_is_modified
235,"",78,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2018-5-21",0,1,-1,0
236,"",0,0,0,0,0,1,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-5-21",0,1,-1,0
237,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-5-21",0,1,-1,0
238,"",227,0,0,0,0,11,2,0,0,0,100,0,3,4,2,5,11,0,0,"2018-5-22",0,1,-1,0
239,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2018-5-24",0,1,-1,0
240,"",246,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2018-5-28",0,1,-1,0
241,"",0,0,0,0,0,1,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-5-28",0,1,-1,0
242,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-5-28",0,1,-1,0
243,"",78,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2018-6-1",0,1,-1,0
244,"",223,0,0,0,0,1,0,0,0,0,100,0,3,7,2,5,1,0,0,"2018-6-1",0,1,-1,0
245,"",78,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2018-6-1",0,1,-1,0
246,"",258,0,0,0,0,9,2,0,0,0,100,0,3,4,2,5,9,0,0,"2018-6-1",0,1,-1,0
247,"",258,0,0,0,0,9,2,0,0,0,100,0,3,4,3,5,9,0,0,"2018-6-2",0,1,-1,0
248,"",270,0,0,0,0,11,10,0,0,0,100,0,3,4,2,5,11,0,0,"2018-6-2",0,1,-1,0
249,"",246,0,0,0,0,9,2,0,0,0,100,0,3,4,2,5,9,0,0,"2018-6-3",0,1,-1,0
250,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2018-6-4",0,1,-1,0
251,"",0,0,0,0,0,1,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-6-4",0,1,-1,0
252,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-6-4",0,1,-1,0
253,"",270,0,0,0,0,11,10,0,0,0,100,0,3,4,3,5,11,0,0,"2018-6-4",0,1,-1,0
254,"",226,0,0,0,0,10,9,0,0,0,100,0,3,4,3,5,10,0,0,"2018-6-7",0,1,-1,0
255,"",252,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2018-6-11",0,1,-1,0
256,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-6-11",0,1,-1,0
257,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-6-11",0,1,-1,0
258,"",100,0,0,0,0,10,1,0,0,0,100,0,3,4,2,5,10,0,0,"2018-6-11",0,1,-1,0
259,"",77,0,0,0,0,11,3,0,0,0,100,0,3,4,2,5,11,0,0,"2018-6-11",0,1,-1,0
260,"",244,0,0,0,0,11,3,0,0,0,100,0,3,4,2,5,11,0,0,"2018-6-13",0,1,-1,0
261,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2018-6-15",0,1,-1,0
262,"",100,0,0,0,0,10,1,0,0,0,100,0,3,4,2,5,10,0,0,"2018-6-16",0,1,-1,0
263,"",100,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2018-6-18",0,1,-1,0
264,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-6-18",0,1,-1,0
265,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-6-18",0,1,-1,0
266,"",247,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2018-6-25",0,1,-1,0
267,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-6-25",0,1,-1,0
268,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-6-25",0,1,-1,0
269,"",260,0,0,0,0,11,10,0,0,0,100,0,3,4,2,5,11,0,0,"2018-6-29",0,1,-1,0
270,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2018-7-1",0,1,-1,0
271,"",200,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2018-7-1",0,1,-1,0
272,"",82,0,0,0,0,3,0,0,0,0,100,0,3,7,2,5,3,0,0,"2018-7-1",0,1,-1,0
273,"",177,0,0,0,0,1,0,0,0,0,100,0,3,7,1,5,1,0,0,"2018-7-2",0,1,-1,0
274,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-7-2",0,1,-1,0
275,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-7-2",0,1,-1,0
276,"",260,0,0,0,0,11,2,0,0,0,100,0,3,4,2,5,11,0,0,"2018-7-7",0,1,-1,0
277,"",211,0,0,0,0,9,1,0,0,0,100,0,3,4,2,5,9,0,0,"2018-7-7",0,1,-1,0
278,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2018-7-9",0,1,-1,0
279,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-7-9",0,1,-1,0
280,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-7-9",0,1,-1,0
281,"",197,0,0,0,0,3,9,0,0,0,100,0,3,4,2,5,3,0,0,"2018-7-12",0,1,-1,0
282,"",260,0,0,0,0,11,2,0,0,0,100,0,3,4,3,5,11,0,0,"2018-7-13",0,1,-1,0
283,"",173,0,0,0,0,3,9,0,0,0,100,0,3,4,2,5,3,0,0,"2018-7-14",0,1,-1,0
284,"",173,0,0,0,0,3,0,0,0,0,100,0,3,7,1,5,3,0,0,"2018-7-16",0,1,-1,0
285,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-7-16",0,1,-1,0
286,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-7-16",0,1,-1,0
287,"",244,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2018-7-20",0,1,-1,0
288,"",185,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2018-7-23",0,1,-1,0
289,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2018-7-18",0,1,-1,0
290,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-7-23",0,1,-1,0
291,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-7-23",0,1,-1,0
292,"",77,0,0,0,0,11,3,0,0,0,100,0,3,4,2,5,11,0,0,"2018-7-25",0,1,-1,0
293,"",255,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2018-7-30",0,1,-1,0
294,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-7-30",0,1,-1,0
295,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-7-30",0,1,-1,0
296,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2018-8-1",0,1,-1,0
297,"",219,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2018-8-1",0,1,-1,0
298,"",77,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2018-8-1",0,1,-1,0
299,"",197,0,0,0,0,3,10,0,0,0,100,0,3,4,2,5,3,0,0,"2018-8-5",0,1,-1,0
300,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2018-8-6",0,1,-1,0
301,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-8-6",0,1,-1,0
302,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-8-6",0,1,-1,0
303,"",227,0,0,0,0,11,10,0,0,0,100,0,3,4,2,5,11,0,0,"2018-8-11",0,1,-1,0
304,"",97,0,0,0,0,1,2,0,0,0,100,0,3,4,2,5,1,0,0,"2018-8-12",0,1,-1,0
305,"",268,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2018-8-13",0,1,-1,0
306,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-8-13",0,1,-1,0
307,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-8-13",0,1,-1,0
308,"",268,0,0,0,0,11,9,0,0,0,100,0,3,4,2,5,11,0,0,"2018-8-15",0,1,-1,0
309,"",100,102,0,0,0,10,9,0,0,0,100,0,3,1,3,5,10,0,0,"2018-8-16",0,1,-1,0
310,"",268,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2018-8-20",0,1,-1,0
311,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-8-20",0,1,-1,0
312,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-8-20",0,1,-1,0
313,"",246,0,0,0,0,9,0,0,0,0,100,0,3,7,2,5,9,0,0,"2018-9-1",0,1,-1,0
314,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,"2018-8-27",0,1,-1,0
315,"",246,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2018-8-27",0,1,-1,0
316,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-8-27",0,1,-1,0
317,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-8-27",0,1,-1,0
318,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,"2018-8-27",0,1,-1,0
319,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,"2018-8-27",0,1,-1,0
320,"",271,269,0,0,0,9,3,0,0,0,100,0,3,1,3,5,9,0,0,"2018-8-27",0,1,-1,0
321,"",220,0,0,0,0,9,1,0,0,0,100,0,3,1,3,5,9,0,0,"2018-8-27",0,1,-1,0
322,"",255,73,0,0,0,9,11,0,0,0,100,0,3,1,3,5,9,0,0,"2018-8-27",0,1,-1,0
323,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2018-8-28",0,1,-1,0
324,"",227,0,0,0,0,11,0,0,0,0,100,0,3,7,2,5,11,0,0,"2018-9-1",0,1,-1,0
325,"",73,0,0,0,0,9,0,0,0,0,100,0,3,7,2,5,9,0,0,"2018-9-1",0,1,-1,0
326,"",271,0,0,0,0,3,1,0,0,0,100,0,3,4,2,5,3,0,0,"2018-9-2",0,1,-1,0
327,"",111,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2018-9-3",0,1,-1,0
328,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-9-3",0,1,-1,0
329,"",246,0,0,0,0,9,0,0,0,0,100,0,3,0,3,5,9,0,0,"2018-9-3",0,1,-1,0
330,"",246,0,0,0,0,9,2,0,0,0,100,0,3,4,2,5,9,0,0,"2018-9-3",0,1,-1,0
331,"",180,0,0,0,0,1,9,0,0,0,100,0,3,4,2,5,1,0,0,"2018-9-7",0,1,-1,0
332,"",271,0,0,0,0,3,10,0,0,0,100,0,3,4,2,5,3,0,0,"2018-9-9",0,1,-1,0
333,"",121,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2018-9-10",0,1,-1,0
334,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-9-10",0,1,-1,0
335,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-9-10",0,1,-1,0
336,"",77,0,0,0,0,11,9,0,0,0,100,0,3,4,2,5,11,0,0,"2018-9-13",0,1,-1,0
337,"",0,0,0,0,0,2,0,0,0,0,100,0,1,3,3,5,2,0,0,"2018-9-14",0,1,-1,0
338,"",0,0,0,0,0,11,0,0,0,0,100,0,1,3,3,5,11,0,0,"2018-9-14",0,1,-1,0
339,"",180,0,0,0,0,1,10,0,0,0,100,0,3,4,2,5,1,0,0,"2018-9-14",0,1,-1,0
340,"",229,0,0,0,0,3,2,0,0,0,100,0,3,4,2,5,3,0,0,"2018-9-15",0,1,-1,0
341,"",271,0,0,0,0,3,2,0,0,0,100,0,3,4,2,5,3,0,0,"2018-9-16",0,1,-1,0
342,"",270,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2018-9-17",0,1,-1,0
343,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-9-17",0,1,-1,0
344,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-9-17",0,1,-1,0
345,"",271,0,0,0,0,3,2,0,0,0,100,0,3,4,2,5,3,0,0,"2018-9-18",0,1,-1,0
346,"",180,0,0,0,0,1,11,0,0,0,100,0,3,4,3,5,1,0,0,"2018-9-18",0,1,-1,0
347,"",271,0,0,0,0,3,2,0,0,0,100,0,3,4,2,5,3,0,0,"2018-9-19",0,1,-1,0
348,"",227,0,0,0,0,11,1,0,0,0,100,0,3,4,2,5,11,0,0,"2018-9-19",0,1,-1,0
349,"",271,0,0,0,0,3,2,0,0,0,100,0,3,4,2,5,3,0,0,"2018-9-20",0,1,-1,0
350,"",271,0,0,0,0,3,2,0,0,0,100,0,3,4,3,5,3,0,0,"2018-9-21",0,1,-1,0
351,"",77,0,0,0,0,11,3,0,0,0,100,0,3,4,2,5,11,0,0,"2018-9-23",0,1,-1,0
352,"",246,0,0,0,0,9,0,0,0,0,100,0,3,7,1,5,9,0,0,"2018-9-24",0,1,-1,0
353,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-9-24",0,1,-1,0
354,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-9-24",0,1,-1,0
355,"",226,0,0,0,0,10,2,0,0,0,100,0,3,4,2,5,10,0,0,"2018-9-24",0,1,-1,0
356,"",180,0,0,0,0,1,9,0,0,0,100,0,3,4,2,5,1,0,0,"2018-9-25",0,1,-1,0
357,"",270,0,0,0,0,11,0,0,0,0,100,0,3,0,3,5,11,0,0,"2018-9-28",0,1,-1,0
358,"",0,0,0,0,0,9,0,0,0,0,100,0,1,3,3,5,9,0,0,"2018-9-27",0,1,-1,0
359,"",0,0,0,0,0,10,0,0,0,0,100,0,1,3,3,5,10,0,0,"2018-9-27",0,1,-1,0
360,"",246,0,0,0,0,9,0,0,0,0,100,0,3,7,2,5,9,0,0,"2018-10-1",0,1,-1,0
361,"",174,0,0,0,0,1,0,0,0,0,100,0,3,7,2,5,1,0,0,"2018-10-1",0,1,-1,0
362,"",121,0,0,0,0,9,0,0,0,0,100,0,3,7,2,5,9,0,0,"2018-10-1",0,1,-1,0
363,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2018-10-1",0,1,-1,0
364,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-10-1",0,1,-1,0
365,"",0,0,0,0,0,1,0,0,0,0,100,0,1,3,3,5,1,0,0,"2018-10-2",0,1,-1,0
366,"",0,0,0,0,0,3,0,0,0,0,100,0,1,3,3,5,3,0,0,"2018-10-2",0,1,-1,0
367,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2018-10-2",0,1,-1,0
368,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2018-10-2",0,1,-1,0
369,"",270,0,0,0,0,11,0,0,0,0,100,0,3,6,3,5,11,0,0,"2018-10-2",0,1,-1,0
370,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-10-8",0,1,-1,0
371,"",0,0,0,0,0,11,3,0,0,0,100,0,3,3,3,5,11,0,0,"2018-10-9",0,1,-1,0
372,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,"2018-10-11",0,1,-1,0
373,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2018-10-11",0,1,-1,0
374,"",270,0,0,0,0,11,0,0,0,0,100,0,3,6,3,5,11,0,0,"2018-10-12",0,1,-1,0
375,"",77,0,0,0,0,11,0,0,0,0,100,0,3,6,3,5,11,0,0,"2018-10-12",0,1,-1,0
376,"",219,0,0,0,0,11,0,0,0,0,100,0,3,6,3,5,11,0,0,"2018-10-12",0,1,-1,0
377,"",77,0,0,0,0,11,0,0,0,0,100,0,3,6,2,5,11,0,0,"2018-10-12",0,1,-1,0
378,"",0,0,0,0,0,0,0,0,0,0,100,0,3,6,2,5,100,0,0,"2018-10-12",0,1,-1,0
379,"",0,0,0,0,0,0,0,0,0,0,100,0,3,6,2,5,100,0,0,"2018-10-12",0,1,-1,0
380,"",154,0,0,0,0,11,0,0,0,0,100,0,3,3,0,5,0,0,0,"2018-10-14",0,1,-1,0
381,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-10-15",0,1,-1,0
382,"",218,0,0,0,0,10,2,0,0,0,100,0,3,1,3,5,10,0,0,"2018-10-15",0,1,-1,0
383,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,"2018-10-15",0,1,-1,0
384,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,"2018-10-15",0,1,-1,0
385,"",271,269,0,0,0,3,9,0,0,0,100,0,3,1,3,5,3,0,0,"2018-10-15",0,1,-1,0
386,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,"2018-10-15",0,1,-1,0
387,"",87,0,0,0,0,2,0,0,0,0,100,0,3,3,0,5,0,0,0,"2018-12-2",0,1,4,0
388,"",185,0,0,0,0,10,0,0,0,0,100,0,3,3,0,5,0,0,0,"2018-10-16",0,1,-1,0
389,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-10-22",0,1,-1,0
390,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-10-29",0,1,-1,0
391,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-12-3",0,1,-1,0
392,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-11-5",0,1,-1,0
393,"",176,0,0,0,0,11,9,0,0,0,100,0,3,1,3,5,11,0,0,"2019-1-17",0,1,-1,0
394,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-11-12",0,1,-1,0
395,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-11-19",0,1,-1,0
396,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-11-26",0,1,-1,0
397,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2018-12-2",0,1,-1,0
398,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-12-10",0,1,-1,0
399,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-12-17",0,1,-1,0
400,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-1-21",0,1,-1,0
401,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-12-24",0,1,-1,0
402,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2018-12-31",0,1,-1,0
403,"",87,0,0,0,0,2,0,0,0,0,100,0,3,3,0,5,0,0,0,"2019-1-5",0,1,4,0
404,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-1-7",0,1,-1,0
405,"",0,0,0,0,0,2,0,0,0,0,100,0,3,3,0,5,0,0,0,"2019-1-12",0,1,-1,0
406,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-1-14",0,1,-1,0
407,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2019-1-16",0,1,-1,0
408,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-1-28",0,1,-1,0
409,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-2-4",0,1,-1,0
410,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-2-11",0,1,-1,0
411,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-4-22",0,1,-1,0
412,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-2-18",0,1,-1,0
413,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-2-25",0,1,-1,0
414,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-3-4",0,1,-1,0
415,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-3-11",0,1,-1,0
416,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-3-18",0,1,-1,0
417,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2019-3-21",0,1,-1,0
418,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2019-4-20",0,1,-1,0
419,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-4-29",0,1,-1,0
420,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-5-6",0,1,-1,0
421,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-5-13",0,1,-1,0
422,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"2019-5-18",0,1,-1,0
423,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"2019-5-18",0,1,-1,0
424,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,"2019-5-18",0,1,-1,0
425,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,"2019-5-18",0,1,-1,0
426,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,"2019-5-18",0,1,-1,0
427,"",0,0,0,0,0,0,0,0,0,0,100,0,3,3,3,5,100,0,0,"2019-5-18",0,1,-1,0
428,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2019-5-18",0,1,-1,0
429,"",126,0,0,0,0,9,10,0,0,0,100,0,3,4,2,5,9,0,0,"2019-5-19",0,1,-1,0
430,"",0,0,0,0,0,1,0,0,0,0,100,0,3,0,2,5,0,0,0,"2019-5-20",0,1,-1,0
431,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-5-20",0,1,-1,0
432,"",197,0,0,0,0,3,10,0,0,0,100,0,3,4,2,5,3,0,0,"2019-5-23",0,1,-1,0
433,"",246,0,0,0,0,9,0,0,0,0,100,0,3,3,0,5,0,0,0,"2019-5-23",0,1,5,0
434,"",102,0,0,0,0,10,9,0,0,0,100,0,3,4,2,5,10,0,0,"2019-5-26",0,1,-1,0
435,"",102,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2019-5-27",0,1,-1,0
436,"",0,0,0,0,0,1,0,0,0,0,100,0,3,0,2,5,0,0,0,"2019-5-27",0,1,-1,0
437,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-5-27",0,1,-1,0
438,"",227,0,0,0,0,11,2,0,0,0,100,0,3,4,2,5,11,0,0,"2019-5-28",0,1,-1,0
439,"",77,0,0,0,0,11,1,0,0,0,100,0,3,4,2,5,11,0,0,"2019-6-1",0,1,-1,0
440,"",227,0,0,0,0,11,1,0,0,0,100,0,3,4,2,5,11,0,0,"2019-6-2",0,1,-1,0
441,"",227,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2019-6-3",0,1,-1,0
442,"",0,0,0,0,0,1,0,0,0,0,100,0,3,0,2,5,0,0,0,"2019-6-3",0,1,-1,0
443,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-6-3",0,1,-1,0
444,"",208,0,0,0,0,1,9,0,0,0,100,0,3,4,2,5,1,0,0,"2019-6-8",0,1,-1,0
445,"",85,0,0,0,0,3,2,0,0,0,100,0,3,4,2,5,3,0,0,"2019-6-9",0,1,-1,0
446,"",180,0,0,0,0,1,0,0,0,0,100,0,3,7,1,5,1,0,0,"2019-6-10",0,1,-1,0
447,"",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2019-6-10",0,1,-1,0
448,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-6-10",0,1,-1,0
449,"",208,0,0,0,0,1,11,0,0,0,100,0,3,4,2,5,1,0,0,"2019-6-13",0,1,-1,0
450,"",198,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2019-6-17",0,1,-1,0
451,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2019-6-17",0,1,-1,0
452,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-6-17",0,1,-1,0
453,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2019-6-21",0,1,-1,0
454,"",203,0,0,0,0,3,11,0,0,0,100,0,3,4,2,5,3,0,0,"2019-6-23",0,1,-1,0
455,"",48,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2019-6-24",0,1,-1,0
456,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2019-6-24",0,1,-1,0
457,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-6-24",0,1,-1,0
458,"",177,0,0,0,0,1,0,0,0,0,100,0,3,7,1,5,1,0,0,"2019-7-1",0,1,-1,0
459,"",177,0,0,0,0,1,0,0,0,0,100,0,3,7,2,5,1,0,0,"2019-7-1",0,1,-1,0
460,"",208,0,0,0,0,1,0,0,0,0,100,0,3,7,2,5,1,0,0,"2019-7-1",0,1,-1,0
461,"",46,0,0,0,0,9,0,0,0,0,100,0,3,7,2,5,9,0,0,"2019-7-1",0,1,-1,0
462,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2019-7-1",0,1,-1,0
463,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-7-1",0,1,-1,0
464,"",46,0,0,0,0,9,3,0,0,0,100,0,3,4,2,5,9,0,0,"2019-7-4",0,1,-1,0
465,"",226,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2019-7-8",0,1,-1,0
466,"",0,0,0,0,0,9,0,0,0,0,100,0,3,0,2,5,0,0,0,"2019-7-8",0,1,-1,0
467,"",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2019-7-8",0,1,-1,0
468,"",101,0,0,0,0,10,3,0,0,0,100,0,3,4,2,5,10,0,0,"2019-7-8",0,1,-1,0
