"league_id","player_id","ab","h","SO","pa","pitches_seen","g","Dbl","Trp","hr","r","rbi","sb","bb","ibb","sf","hp","ip","p_ab","p_tb","ha","k","walks","p_r","er","w","l","s","p_sf","hra","qs","cg","sho","hld","zr","war","avg","obp","sin","rc","tb","slg","ops","iso","b_babip","bat_k_pcnt","bat_bb_pcnt","bat_k_bb_pcnt","era","whip","p_babip","fip","HR_per_9","R_per_9","H_per_9","K_per_9","BB_per_9","pit_k_pcnt","pit_bb_pcnt","pit_k_bb_pcnt","full_name","position_name","league_abbr","winloss","name_pos","url","pitch_hit"
100,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,218,0,61,55,28,34,31,0,5,6,1,9,0,0,0,5,-0.4496,-0.31,0,0,0,0,0,0,0,0,0,0,0,0,5.167,1.648,0.335,4.79,1.5,5.67,10.17,9.17,4.67,0.25,0.13,0.12,"Leo Komarov","P","PBE","0 - 5","Leo Komarov - P","http://www.pbesim.com/players/player_404.html","Pitcher"
100,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,542,0,170,88,57,84,79,3,7,0,3,14,6,0,0,1,1.4995,0.67,0,0,0,0,0,0,0,0,0,0,0,0,5.512,1.76,0.352,4.47,0.98,5.86,11.86,6.14,3.98,0.16,0.11,0.05,"Zach Peterson","P","PBE","3 - 7","Zach Peterson - P","http://www.pbesim.com/players/player_224.html","Pitcher"
100,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,407,0,106,89,41,60,57,4,6,1,6,20,2,0,0,1,-0.492,-0.69,0,0,0,0,0,0,0,0,0,0,0,0,4.84,1.387,0.283,5.03,1.7,5.09,9,7.56,3.48,0.22,0.1,0.12,"Alyssa Elliot","P","PBE","4 - 6","Alyssa Elliot - P","http://www.pbesim.com/players/player_327.html","Pitcher"
100,406,30,4,8,31,110,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,-0.27,0.133,0.161,3,1,5,0.167,0.328,0.034,0.182,0.26,0.03,0.23,0,0,0,0,0,0,0,0,0,0,0,0,"Tater Sewell","C","PBE","0 - 0","Tater Sewell - C","http://www.pbesim.com/players/player_406.html","Hitter"
100,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,89,0,34,17,14,25,24,0,0,0,0,2,0,0,0,0,-0.0494,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,10.286,2.286,0.457,4.72,0.86,10.71,14.57,7.29,6,0.19,0.16,0.03,"Tony Pisano","P","PBE","0 - 0","Tony Pisano - P","http://www.pbesim.com/players/player_328.html","Pitcher"
100,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,7014,0,1617,1732,336,627,588,143,54,0,27,139,196,43,16,0,-3.1992,51.44,0,0,0,0,0,0,0,0,0,0,0,0,2.854,1.053,0.286,2.75,0.67,3.04,7.85,8.41,1.63,0.25,0.05,0.2,"Victoria Secret","P","PBE","143 - 54","Victoria Secret - P","http://www.pbesim.com/players/player_227.html","Pitcher"
100,408,372,77,106,402,1459,100,14,2,15,46,35,0,20,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17,0.207,0.263,46,37,140,0.376,0.639,0.169,0.245,0.26,0.05,0.21,0,0,0,0,0,0,0,0,0,0,0,0,"Chanandler Bong","1B","PBE","0 - 0","Chanandler Bong - 1B","http://www.pbesim.com/players/player_408.html","Hitter"
100,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1937,0,463,497,209,225,213,33,26,0,8,53,45,8,5,0,0.6132,6.73,0,0,0,0,0,0,0,0,0,0,0,0,3.774,1.323,0.294,3.73,0.94,3.99,8.2,8.81,3.7,0.26,0.11,0.15,"Ricky Vaughn","P","PBE","33 - 26","Ricky Vaughn - P","http://www.pbesim.com/players/player_229.html","Pitcher"
100,409,320,70,102,348,1284,88,15,0,10,31,41,0,23,2,4,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-1.197,-0.32,0.219,0.274,45,32,115,0.359,0.633,0.14,0.283,0.29,0.07,0.22,Inf,Inf,0,Inf,0,Inf,0,0,Inf,0,0.5,-0.5,"Kyle Bellinger","2B","PBE","0 - 0","Kyle Bellinger - 2B","http://www.pbesim.com/players/player_409.html","Hitter"
100,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,1962,0,652,336,150,352,337,12,52,0,22,84,22,2,1,0,-0.2368,1.35,0,0,0,0,0,0,0,0,0,0,0,0,6.537,1.728,0.363,4.97,1.63,6.83,12.65,6.52,2.91,0.17,0.08,0.09,"Coreys Brother","P","PBE","12 - 52","Coreys Brother - P","http://www.pbesim.com/players/player_331.html","Pitcher"
100,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,1668,0,456,367,197,233,220,20,19,5,10,49,13,0,0,6,0.0799,1.95,0,0,0,0,0,0,0,0,0,0,0,0,4.648,1.533,0.323,4.26,1.04,4.92,9.63,7.75,4.16,0.22,0.12,0.1,"Don Kelly","P","PBE","20 - 19","Don Kelly - P","http://www.pbesim.com/players/player_232.html","Pitcher"
100,233,548,151,131,591,2153,148,25,0,22,72,72,0,38,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1286,0.99,0.276,0.325,104,79,242,0.442,0.767,0.166,0.325,0.22,0.06,0.16,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Walker","1B","PBE","0 - 0","Michael Walker - 1B","http://www.pbesim.com/players/player_233.html","Hitter"
100,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,780,0,214,150,94,144,133,6,18,6,9,34,7,2,0,3,-0.7124,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,6.045,1.556,0.298,5.24,1.55,6.55,9.73,6.82,4.27,0.19,0.12,0.07,"Kosuke Yamauchi","P","PBE","6 - 18","Kosuke Yamauchi - P","http://www.pbesim.com/players/player_333.html","Pitcher"
100,235,1122,277,277,1212,4417,295,48,1,50,141,190,0,65,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7989,1.45,0.247,0.295,178,142,477,0.425,0.72,0.178,0.281,0.23,0.05,0.18,0,0,0,0,0,0,0,0,0,0,0,0,"Jesper Manning","1B","PBE","0 - 0","Jesper Manning - 1B","http://www.pbesim.com/players/player_235.html","Hitter"
100,415,2,0,2,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4465,-0.09,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Olle Sylvegaard","1B","PBE","0 - 0","Olle Sylvegaard - 1B","http://www.pbesim.com/players/player_415.html","Hitter"
100,237,4016,1263,598,4608,19266,984,193,20,88,708,480,5,534,9,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2818,28.49,0.314,0.397,962,704,1760,0.438,0.835,0.124,0.35,0.13,0.12,0.01,0,0,0,0,0,0,0,0,0,0,0,0,"Shooty McLish","1B","PBE","0 - 0","Shooty McLish - 1B","http://www.pbesim.com/players/player_237.html","Hitter"
100,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1056,0,336,213,162,244,232,4,38,0,9,65,8,0,0,0,-1.9919,-3.53,0,0,0,0,0,0,0,0,0,0,0,0,8.188,1.953,0.344,6.65,2.29,8.61,11.86,7.52,5.72,0.2,0.15,0.05,"Mikhail Bergen","P","PBE","4 - 38","Mikhail Bergen - P","http://www.pbesim.com/players/player_335.html","Pitcher"
100,417,361,69,113,392,1430,97,11,1,13,41,42,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1557,-1.59,0.191,0.255,44,31,121,0.335,0.59,0.144,0.238,0.29,0.07,0.22,0,0,0,0,0,0,0,0,0,0,0,0,"Fenway Turner","1B","PBE","0 - 0","Fenway Turner - 1B","http://www.pbesim.com/players/player_417.html","Hitter"
100,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,536,0,125,146,55,60,59,8,9,18,2,18,0,0,0,41,-1.4597,0.79,0,0,0,0,0,0,0,0,0,0,0,0,3.766,1.277,0.286,3.86,1.15,3.83,7.98,9.32,3.51,0.27,0.1,0.17,"JJ Windsor","P","PBE","8 - 9","JJ Windsor - P","http://www.pbesim.com/players/player_336.html","Pitcher"
100,418,399,88,103,421,1547,100,14,1,10,36,43,0,15,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78,0.221,0.261,63,35,134,0.336,0.597,0.115,0.272,0.24,0.04,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"Richard Small","LF","PBE","0 - 0","Richard Small - LF","http://www.pbesim.com/players/player_418.html","Hitter"
100,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,517,0,127,121,62,76,66,7,8,18,4,22,0,0,0,15,-0.3603,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,4.368,1.39,0.278,4.79,1.46,5.03,8.4,8.01,4.1,0.23,0.12,0.11,"Johnathon Livingston","P","PBE","7 - 8","Johnathon Livingston - P","http://www.pbesim.com/players/player_337.html","Pitcher"
100,419,282,59,84,303,1159,77,11,0,7,26,27,0,16,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537,-1.07,0.209,0.251,41,23,91,0.323,0.574,0.114,0.267,0.28,0.05,0.23,0,0,0,0,0,0,0,0,0,0,0,0,"Jahseh Tentacion","LF","PBE","0 - 0","Jahseh Tentacion - LF","http://www.pbesim.com/players/player_419.html","Hitter"
100,243,353,95,74,387,1347,102,10,1,5,50,31,0,22,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.906,0.63,0.269,0.328,79,40,122,0.346,0.674,0.077,0.326,0.19,0.06,0.13,0,0,0,0,0,0,0,0,0,0,0,0,"King Cuddles II","2B","PBE","0 - 0","King Cuddles II - 2B","http://www.pbesim.com/players/player_243.html","Hitter"
100,244,4107,1182,705,4550,17522,1001,257,34,116,612,516,98,391,19,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.0645,28.79,0.288,0.352,775,656,1855,0.452,0.804,0.164,0.322,0.15,0.09,0.06,0,0,0,0,0,0,0,0,0,0,0,0,"Johnny Runakiwi","SS","PBE","0 - 0","Johnny Runakiwi - SS","http://www.pbesim.com/players/player_244.html","Hitter"
100,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,338,0,93,62,47,42,38,5,8,11,3,11,0,0,0,5,-0.4466,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,3.931,1.609,0.306,4.94,1.14,4.34,9.62,6.41,4.86,0.18,0.14,0.04,"Justin Verbeek","P","PBE","5 - 8","Justin Verbeek - P","http://www.pbesim.com/players/player_421.html","Pitcher"
100,246,4099,1253,820,4597,17461,998,204,12,281,719,901,0,410,22,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.597,56.46,0.306,0.375,756,879,2324,0.567,0.942,0.261,0.32,0.18,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,"Julian O'Sullivan","C","PBE","0 - 0","Julian O'Sullivan - C","http://www.pbesim.com/players/player_246.html","Hitter"
100,342,96,24,24,103,370,31,10,1,1,8,4,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6984,0.17,0.25,0.291,12,11,39,0.406,0.697,0.156,0.319,0.23,0.05,0.18,0,0,0,0,0,0,0,0,0,0,0,0,"Jeffrey Murphy","2B","PBE","0 - 0","Jeffrey Murphy - 2B","http://www.pbesim.com/players/player_342.html","Hitter"
100,424,356,67,112,371,1396,100,21,3,3,27,22,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7611,-2,0.188,0.218,40,23,103,0.289,0.507,0.101,0.264,0.3,0.04,0.26,0,0,0,0,0,0,0,0,0,0,0,0,"TopGun Sheelay","C","PBE","0 - 0","TopGun Sheelay - C","http://www.pbesim.com/players/player_424.html","Hitter"
100,343,5,1,2,5,25,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5784,-0.1,0.2,0.2,0,0,2,0.4,0.6,0.2,0.333,0.4,0,0.4,0,Inf,1,Inf,0,0,Inf,0,Inf,0,1,-1,"Marc Courtremanche","1B","PBE","0 - 0","Marc Courtremanche - 1B","http://www.pbesim.com/players/player_343.html","Hitter"
100,249,240,63,61,252,934,66,10,2,6,21,29,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6239,-0.39,0.262,0.298,45,28,95,0.396,0.694,0.134,0.329,0.24,0.05,0.19,0,0,0,0,0,0,0,0,0,0,0,0,"Seth Graves","1B","PBE","0 - 0","Seth Graves - 1B","http://www.pbesim.com/players/player_249.html","Hitter"
100,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,295,0,93,52,24,56,53,0,2,1,7,14,0,0,0,0,-0.1584,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,6.814,1.671,0.335,5.24,1.8,7.2,11.96,6.69,3.09,0.18,0.08,0.1,"Epictitus Milburn","P","PBE","0 - 2","Epictitus Milburn - P","http://www.pbesim.com/players/player_426.html","Pitcher"
100,250,582,151,80,644,2335,176,16,3,12,70,64,0,52,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1637,1.6,0.259,0.322,120,68,209,0.359,0.681,0.1,0.28,0.12,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,"Dave Cope","3B","PBE","0 - 0","Dave Cope - 3B","http://www.pbesim.com/players/player_250.html","Hitter"
100,427,402,87,117,431,1602,100,8,0,8,32,21,25,16,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6464,-0.98,0.216,0.265,71,32,119,0.296,0.561,0.08,0.283,0.27,0.04,0.23,0,0,0,0,0,0,0,0,0,0,0,0,"Seth Crossland","CF","PBE","0 - 0","Seth Crossland - CF","http://www.pbesim.com/players/player_427.html","Hitter"
100,252,595,183,85,662,2526,155,27,5,13,83,98,3,58,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8582,2.99,0.308,0.371,138,97,259,0.435,0.806,0.127,0.339,0.13,0.09,0.04,0,0,0,0,0,0,0,0,0,0,0,0,"Ty Justice","3B","PBE","0 - 0","Ty Justice - 3B","http://www.pbesim.com/players/player_252.html","Hitter"
100,428,381,92,98,409,1497,100,22,0,6,32,24,13,21,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.7384,-0.53,0.241,0.286,64,38,132,0.346,0.632,0.105,0.309,0.24,0.05,0.19,0,0,0,0,0,0,0,0,0,0,0,0,"D.J. Steele","1B","PBE","0 - 0","D.J. Steele - 1B","http://www.pbesim.com/players/player_428.html","Hitter"
100,253,418,116,88,453,1640,138,22,2,11,50,58,0,27,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1394,1.56,0.278,0.329,81,58,175,0.419,0.748,0.141,0.327,0.19,0.06,0.13,0,0,0,0,0,0,0,0,0,0,0,0,"Al Capone","3B","PBE","0 - 0","Al Capone - 3B","http://www.pbesim.com/players/player_253.html","Hitter"
100,146,1149,261,280,1246,4592,300,56,4,23,134,102,0,78,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1615,0.08,0.227,0.282,178,112,394,0.343,0.625,0.116,0.279,0.22,0.06,0.16,0,0,0,0,0,0,0,0,0,0,0,0,"Louis  Storm ","2B","PBE","0 - 0","Louis  Storm  - 2B","http://www.pbesim.com/players/player_146.html","Hitter"
100,430,359,87,92,375,1317,100,21,0,11,34,37,0,13,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0402,-0.75,0.242,0.272,55,38,141,0.393,0.665,0.151,0.296,0.25,0.03,0.22,0,0,0,0,0,0,0,0,0,0,0,0,"JD Jacks","2B","PBE","0 - 0","JD Jacks - 2B","http://www.pbesim.com/players/player_430.html","Hitter"
100,349,931,239,218,1041,3920,251,52,3,44,149,179,1,79,1,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3856,3.95,0.257,0.316,140,138,429,0.461,0.777,0.204,0.283,0.21,0.08,0.13,0,0,0,0,0,0,0,0,0,0,0,0,"Amp Bogart","RF","PBE","0 - 0","Amp Bogart - RF","http://www.pbesim.com/players/player_349.html","Hitter"
100,431,3,1,0,3,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576,0.02,0.333,0.333,0,1,2,0.667,1,0.334,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratfer Wakera","1B","PBE","0 - 0","Stratfer Wakera - 1B","http://www.pbesim.com/players/player_431.html","Hitter"
100,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Thompson","RF","PBE","0 - 0","Justin Thompson - RF","http://www.pbesim.com/players/player_257.html","Hitter"
100,258,3894,1119,721,4542,18686,1001,216,18,162,637,636,3,556,17,34,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4028,35.85,0.287,0.384,723,718,1857,0.477,0.861,0.19,0.314,0.16,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0,0,"Sophia Bennett","RF","PBE","0 - 0","Sophia Bennett - RF","http://www.pbesim.com/players/player_258.html","Hitter"
100,259,490,138,89,520,1935,135,28,1,7,56,58,1,26,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5242,0.29,0.282,0.317,102,60,189,0.386,0.703,0.104,0.33,0.17,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0,"Trent Vain","RF","PBE","0 - 0","Trent Vain - RF","http://www.pbesim.com/players/player_259.html","Hitter"
100,435,329,61,118,344,1330,98,14,0,8,23,34,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0865,-1.22,0.185,0.218,39,22,99,0.301,0.519,0.116,0.26,0.34,0.04,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"Moises  Hammond","C","PBE","0 - 0","Moises  Hammond - C","http://www.pbesim.com/players/player_435.html","Hitter"
100,260,1911,507,386,2123,8029,502,82,9,75,259,290,2,177,1,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7267,6.92,0.265,0.333,341,279,832,0.435,0.768,0.17,0.295,0.18,0.08,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"Arbin Asipi","RF","PBE","0 - 0","Arbin Asipi - RF","http://www.pbesim.com/players/player_260.html","Hitter"
100,436,274,57,95,295,1116,75,9,0,11,24,32,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5118,-1.68,0.208,0.247,37,25,99,0.361,0.608,0.153,0.266,0.32,0.05,0.27,0,0,0,0,0,0,0,0,0,0,0,0,"Artem Maximovich","1B","PBE","0 - 0","Artem Maximovich - 1B","http://www.pbesim.com/players/player_436.html","Hitter"
100,262,992,260,254,1080,3859,264,42,4,39,112,156,0,46,0,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.6551,1.36,0.262,0.312,175,135,427,0.43,0.742,0.168,0.311,0.24,0.04,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"Dirty Dongs","RF","PBE","0 - 0","Dirty Dongs - RF","http://www.pbesim.com/players/player_262.html","Hitter"
100,355,799,204,206,846,3094,200,38,2,8,76,74,7,37,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760000000000005,0.62,0.255,0.289,156,79,270,0.338,0.627,0.083,0.332,0.24,0.04,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"Arbin Asipi Jr","SS","PBE","0 - 0","Arbin Asipi Jr - SS","http://www.pbesim.com/players/player_355.html","Hitter"
100,264,3473,887,645,4068,18332,908,129,11,58,551,331,13,554,3,16,23,0,4,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,-25.8017,12.71,0.255,0.361,689,439,1212,0.349,0.71,0.094,0.298,0.16,0.14,0.02,Inf,Inf,0.5,Inf,0,Inf,Inf,0,Inf,0,0.5,-0.5,"Steven O'Sullivan","C","PBE","0 - 0","Steven O'Sullivan - C","http://www.pbesim.com/players/player_264.html","Hitter"
100,356,38,7,12,45,176,24,1,0,0,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1174,-0.08,0.184,0.295,6,2,8,0.211,0.506,0.027,0.269,0.27,0.13,0.14,0,0,0,0,0,0,0,0,0,0,0,0,"Jasper Clayton","C","PBE","0 - 0","Jasper Clayton - C","http://www.pbesim.com/players/player_356.html","Hitter"
100,266,3528,856,776,3797,13463,1002,157,12,53,377,355,7,213,10,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5903,12.29,0.243,0.293,634,352,1196,0.339,0.632,0.096,0.296,0.2,0.06,0.14,0,0,0,0,0,0,0,0,0,0,0,0,"Matthew Valentine","CF","PBE","0 - 0","Matthew Valentine - CF","http://www.pbesim.com/players/player_266.html","Hitter"
100,267,674,168,152,707,2524,220,32,1,22,75,80,0,29,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.3602,0.71,0.249,0.283,113,76,268,0.398,0.681,0.149,0.291,0.21,0.04,0.17,0,0,0,0,0,0,0,0,0,0,0,0,"Frederick Holland","CF","PBE","0 - 0","Frederick Holland - CF","http://www.pbesim.com/players/player_267.html","Hitter"
100,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,1107,0,311,202,105,176,168,15,24,0,12,38,17,0,0,0,0.1842,1.77,0,0,0,0,0,0,0,0,0,0,0,0,5.362,1.475,0.311,4.54,1.21,5.62,9.93,6.45,3.35,0.18,0.09,0.09,"Colton Hagan","P","PBE","15 - 24","Colton Hagan - P","http://www.pbesim.com/players/player_358.html","Pitcher"
100,268,4053,1257,534,4681,19797,1000,202,29,51,759,395,553,549,3,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8133,48.48,0.31,0.398,975,668,1670,0.412,0.81,0.102,0.346,0.11,0.12,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,"Kevin Biggio","CF","PBE","0 - 0","Kevin Biggio - CF","http://www.pbesim.com/players/player_268.html","Hitter"
100,269,756,214,169,812,2884,196,33,1,32,99,114,0,44,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8814,1.98,0.283,0.324,148,113,345,0.456,0.78,0.173,0.323,0.21,0.05,0.16,0,0,0,0,0,0,0,0,0,0,0,0,"Nathaniel Zhou","LF","PBE","0 - 0","Nathaniel Zhou - LF","http://www.pbesim.com/players/player_269.html","Hitter"
100,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,1500,0,443,249,132,247,235,16,27,0,10,60,28,1,0,0,-0.8187,1.29,0,0,0,0,0,0,0,0,0,0,0,0,5.826,1.584,0.319,4.97,1.49,6.12,10.98,6.17,3.27,0.17,0.09,0.08,"Barry Keller","P","PBE","16 - 27","Barry Keller - P","http://www.pbesim.com/players/player_360.html","Pitcher"
100,271,3775,1119,706,4218,16656,960,195,24,83,513,520,2,404,8,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8435,21.21,0.296,0.366,817,593,1611,0.427,0.793,0.131,0.344,0.17,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Robert Phelps","LF","PBE","0 - 0","Robert Phelps - LF","http://www.pbesim.com/players/player_271.html","Hitter"
100,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,342,0,96,80,36,53,51,2,3,1,2,20,0,0,0,3,-0.4162,-0.99,0,0,0,0,0,0,0,0,0,0,0,0,5.276,1.517,0.311,5.49,2.07,5.48,9.93,8.28,3.72,0.23,0.11,0.12,"Brock Lobster","P","PBE","2 - 3","Brock Lobster - P","http://www.pbesim.com/players/player_361.html","Pitcher"
100,274,666,161,194,715,2556,182,38,5,27,86,98,0,39,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2332,2.84,0.242,0.283,91,83,290,0.435,0.718,0.193,0.296,0.27,0.05,0.22,0,0,0,0,0,0,0,0,0,0,0,0,"Dustin Evans","C","PBE","0 - 0","Dustin Evans - C","http://www.pbesim.com/players/player_274.html","Hitter"
100,362,196,39,56,209,685,60,5,0,3,19,24,0,6,0,3,1,1,4,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,-0.9093,-1.77,0.199,0.223,31,12,53,0.27,0.493,0.071,0.257,0.27,0.03,0.24,9,4,0.5,9.1,0,9,18,0,18,0,0.5,-0.5,"Catchy Boija","1B","PBE","0 - 0","Catchy Boija - 1B","http://www.pbesim.com/players/player_362.html","Hitter"
100,276,805,239,149,870,3095,218,46,3,10,89,88,1,51,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626,1.37,0.297,0.345,180,111,321,0.399,0.744,0.102,0.351,0.17,0.06,0.11,0,0,0,0,0,0,0,0,0,0,0,0,"Keygan Hankins","C","PBE","0 - 0","Keygan Hankins - C","http://www.pbesim.com/players/player_276.html","Hitter"
100,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,416,0,120,82,49,80,75,4,10,9,4,25,0,0,0,9,-0.4925,-2.31,0,0,0,0,0,0,0,0,0,0,0,0,6.553,1.641,0.304,6.09,2.18,6.99,10.49,7.17,4.28,0.2,0.12,0.08,"CJ Henderson","P","PBE","4 - 10","CJ Henderson - P","http://www.pbesim.com/players/player_363.html","Pitcher"
100,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,227,0,59,54,39,32,27,1,4,1,2,5,0,0,0,8,0.2039,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,4.19,1.69,0.318,4.38,0.78,4.97,9.16,8.38,6.05,0.24,0.17,0.07,"Guacamole Quesorito","P","PBE","1 - 4","Guacamole Quesorito - P","http://www.pbesim.com/players/player_166.html","Pitcher"
100,364,576,134,152,626,2373,160,30,4,12,60,62,0,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.3966,-1.02,0.233,0.292,88,61,208,0.361,0.653,0.128,0.295,0.24,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0,"Ulysses Rove","2B","PBE","0 - 0","Ulysses Rove - 2B","http://www.pbesim.com/players/player_364.html","Hitter"
100,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1279,0,332,284,163,143,130,21,17,16,13,31,0,0,0,10,-0.5652,1.3,0,0,0,0,0,0,0,0,0,0,0,0,3.493,1.478,0.308,4.07,0.83,3.84,8.92,7.63,4.38,0.22,0.13,0.09,"Kai-Wei Mai","P","PBE","21 - 17","Kai-Wei Mai - P","http://www.pbesim.com/players/player_168.html","Pitcher"
